window_idx,window_label,event_id,position,condition,rep,json_valid,action_str,action_class,max_uncertainty,threshold_permitted,whitelist_permitted,combined_permitted,detection_tp,detection_tn,detection_fp,detection_fn,llm_latency_ms,completion_tokens,prompt_tokens,reasoning_tokens
1727,0,1,onset,B,4,1,Adjust water flow to maintain pressure and flow rates within acceptable limits,unclear,0.193190,1,1,1,0,0,0,0,2673.3,158,185,0
1727,0,1,onset,B,5,1,Adjust water flow rates based on sensor data,unclear,0.193190,1,1,1,0,0,0,0,2637.7,117,185,0
1727,0,1,onset,B,6,1,Monitor and adjust the water flow rates based on sensor data,monitor,0.193190,1,1,1,0,1,0,0,2505.5,82,185,0
1727,0,1,onset,B,7,1,Adjust the water flow rate at the distribution point based on sensor readings,unclear,0.193190,1,1,1,0,0,0,0,2567.2,124,185,0
1727,0,1,onset,B,8,1,Monitor and adjust the water distribution system pressure to ensure optimal flow and safety,monitor,0.193190,1,1,1,0,1,0,0,2559.8,108,185,0
1727,0,1,onset,B,9,1,Monitor the flow rate of the water distribution network to ensure it meets the required flow rates and avoid overflows.,monitor,0.193190,1,1,1,0,1,0,0,2777.3,172,185,0
1728,0,1,onset,B,0,1,Stop water pumping,safety,0.215938,1,1,1,0,0,1,0,2763.5,160,184,0
1728,0,1,onset,B,1,1,Stop the water distribution system,safety,0.215938,1,1,1,0,0,1,0,2640.0,122,184,0
1728,0,1,onset,B,2,1,Monitor and adjust the pressure settings of the water distribution network based on the current sensor readings,monitor,0.215938,1,1,1,0,1,0,0,2777.7,186,184,0
1728,0,1,onset,B,3,1,Stop water distribution at the P_J317 and P_J422 sensors to prevent overpressure and potential leaks.,safety,0.215938,1,1,1,0,0,1,0,2889.8,194,184,0
1728,0,1,onset,B,4,1,Monitor sensor readings for potential issues in water distribution network,monitor,0.215938,1,1,1,0,1,0,0,2464.0,81,184,0
1728,0,1,onset,B,5,1,Monitor and adjust water flow based on sensor data,monitor,0.215938,1,1,1,0,1,0,0,2685.8,127,184,0
1728,0,1,onset,B,6,1,Monitor sensor readings and assess network stability,monitor,0.215938,1,1,1,0,1,0,0,2408.0,56,184,0
1728,0,1,onset,B,7,1,Monitor and adjust pressure settings based on sensor readings,monitor,0.215938,1,1,1,0,1,0,0,2555.9,81,184,0
1728,0,1,onset,B,8,1,Monitor and adjust pressure levels,monitor,0.215938,1,1,1,0,1,0,0,2483.6,67,184,0
1728,0,1,onset,B,9,1,Monitor the pressure readings and check for any anomalies,monitor,0.215938,1,1,1,0,1,0,0,2442.4,62,184,0
1729,0,1,onset,B,0,0,,unclear,0.226855,1,1,1,0,0,0,0,2518.9,105,184,0
1729,0,1,onset,B,1,1,Stop the water distribution system,safety,0.226855,1,1,1,0,0,1,0,2759.2,160,184,0
1729,0,1,onset,B,2,0,,unclear,0.226855,1,1,1,0,0,0,0,2710.0,162,184,0
1729,0,1,onset,B,3,1,Stop the water distribution system,safety,0.226855,1,1,1,0,0,1,0,2750.5,160,184,0
1729,0,1,onset,B,4,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.226855,1,1,1,0,1,0,0,2441.1,68,184,0
1729,0,1,onset,B,5,1,Monitor and adjust flow rates accordingly,monitor,0.226855,1,1,1,0,1,0,0,2568.4,114,184,0
1729,0,1,onset,B,6,1,Stop the water distribution system,safety,0.226855,1,1,1,0,0,1,0,2670.9,161,184,0
1729,0,1,onset,B,7,1,Stop the water distribution system,safety,0.226855,1,1,1,0,0,1,0,2643.2,124,184,0
1729,0,1,onset,B,8,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.226855,1,1,1,0,1,0,0,2566.7,105,184,0
1729,0,1,onset,B,9,1,Monitor and adjust pressure levels in the distribution network to ensure safety and optimal flow,monitor,0.226855,1,1,1,0,1,0,0,2822.7,204,184,0
1730,0,1,onset,B,0,1,Stop the distribution system,safety,0.214445,1,1,1,0,0,1,0,2665.7,124,185,0
1730,0,1,onset,B,1,1,Stop the water distribution system at the P_J14 sensor to prevent overflows and ensure safety,safety,0.214445,1,1,1,0,0,1,0,2372.7,50,185,0
1730,0,1,onset,B,2,1,Stop the distribution system,safety,0.214445,1,1,1,0,0,1,0,2618.5,111,185,0
1730,0,1,onset,B,3,1,Stop the water distribution system,safety,0.214445,1,1,1,0,0,1,0,2734.1,161,185,0
1730,0,1,onset,B,4,1,Stop the water distribution system,safety,0.214445,1,1,1,0,0,1,0,2725.7,161,185,0
1730,0,1,onset,B,5,1,"Monitor and adjust the water flow rate based on sensor readings, ensuring the distribution network meets safety and efficiency standards.",monitor,0.214445,1,1,1,0,1,0,0,2490.7,91,185,0
1730,0,1,onset,B,6,0,,unclear,0.214445,1,1,1,0,0,0,0,2658.9,130,185,0
1730,0,1,onset,B,7,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.214445,1,1,1,0,1,0,0,2640.3,130,185,0
1730,0,1,onset,B,8,1,Stop the distribution system,safety,0.214445,1,1,1,0,0,1,0,2595.7,131,185,0
1730,0,1,onset,B,9,1,Stop water distribution,safety,0.214445,1,1,1,0,0,1,0,2554.5,118,185,0
1767,1,1,recovery,B,0,1,Stop the water distribution system at P_J317 and P_J307 to prevent overflow and ensure safety,safety,0.244128,1,1,1,1,0,0,0,2611.1,116,186,0
1767,1,1,recovery,B,1,0,,unclear,0.244128,1,1,1,0,0,0,0,2765.9,177,186,0
1767,1,1,recovery,B,2,0,,unclear,0.244128,1,1,1,0,0,0,0,2902.1,242,186,0
1767,1,1,recovery,B,3,1,Monitor and adjust water flow rates based on sensor data,monitor,0.244128,1,1,1,0,0,0,1,2636.8,120,186,0
1767,1,1,recovery,B,4,1,Pause the water distribution system to prevent further flow disruptions,unclear,0.244128,1,1,1,0,0,0,0,2652.9,128,186,0
1767,1,1,recovery,B,5,0,,unclear,0.244128,1,1,1,0,0,0,0,2610.9,140,186,0
1767,1,1,recovery,B,6,0,,unclear,0.244128,1,1,1,0,0,0,0,2843.8,219,186,0
1767,1,1,recovery,B,7,1,Stop the water distribution system to prevent further contamination,safety,0.244128,1,1,1,1,0,0,0,2591.4,122,186,0
1767,1,1,recovery,B,8,1,Monitor and adjust the water distribution system pressure to ensure optimal flow and safety.,monitor,0.244128,1,1,1,0,0,0,1,2637.5,144,186,0
1767,1,1,recovery,B,9,1,Stop the water distribution system,safety,0.244128,1,1,1,1,0,0,0,2652.4,162,186,0
1768,1,1,recovery,B,0,0,,unclear,0.245169,1,1,1,0,0,0,0,2492.3,83,184,0
1768,1,1,recovery,B,1,1,Monitor and adjust the water pressure in the distribution network to ensure optimal flow and efficiency.,monitor,0.245169,1,1,1,0,0,0,1,2710.7,169,184,0
1768,1,1,recovery,B,2,1,Monitor and adjust pressure levels in the distribution network to ensure optimal flow and pressure distribution.,monitor,0.245169,1,1,1,0,0,0,1,2665.0,128,184,0
1768,1,1,recovery,B,3,1,Monitor and adjust pressure levels in the distribution network to ensure optimal flow and safety,monitor,0.245169,1,1,1,0,0,0,1,2467.4,78,184,0
1768,1,1,recovery,B,4,1,Monitor the pressure readings and adjust the distribution system as needed.,monitor,0.245169,1,1,1,0,0,0,1,2555.3,114,184,0
1768,1,1,recovery,B,5,1,Monitor and adjust pressure levels in the distribution network to maintain optimal flow and pressure,monitor,0.245169,1,1,1,0,0,0,1,2554.7,110,184,0
1768,1,1,recovery,B,6,1,Monitor the pressure and flow rates of the distribution lines to ensure they meet safety standards and optimize water distribution efficiency.,monitor,0.245169,1,1,1,0,0,0,1,2520.6,80,184,0
1768,1,1,recovery,B,7,1,Stop the distribution pump at P_J317 and P_J280,safety,0.245169,1,1,1,1,0,0,0,2800.9,184,184,0
1768,1,1,recovery,B,8,1,"Check for pressure anomalies in P_J317 and P_J280, and monitor F_V2 for flow rate. If any pressure readings exceed safe thresholds, initiate system maintenance. If F_V2 is consistently high, consider upgrading the flow meter or pipeline.",monitor,0.245169,1,1,1,0,0,0,1,2461.6,60,184,0
1768,1,1,recovery,B,9,1,Monitor the pressure at P_J317 and P_J280 to ensure they remain within safe limits for distribution systems.,monitor,0.245169,1,1,1,0,0,0,1,2763.4,157,184,0
1769,1,1,recovery,B,0,1,Adjust the water distribution system pressure to match the sensor readings,unclear,0.244799,1,1,1,0,0,0,0,2592.3,100,184,0
1769,1,1,recovery,B,1,0,,unclear,0.244799,1,1,1,0,0,0,0,2998.0,246,184,0
1769,1,1,recovery,B,2,1,Monitor the pressure and flow rates of all sensors to ensure network stability and compliance with safety standards.,monitor,0.244799,1,1,1,0,0,0,1,2776.9,176,184,0
1769,1,1,recovery,B,3,1,Close the main valve to prevent water accumulation,safety,0.244799,1,1,1,1,0,0,0,2576.0,94,184,0
1769,1,1,recovery,B,4,1,Monitor sensor readings and assess water distribution system integrity,monitor,0.244799,1,1,1,0,0,0,1,2441.2,77,184,0
1769,1,1,recovery,B,5,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.244799,1,1,1,0,0,0,1,2459.7,66,184,0
1769,1,1,recovery,B,6,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.244799,1,1,1,0,0,0,1,2707.3,140,184,0
1769,1,1,recovery,B,7,1,Stop the water distribution system,safety,0.244799,1,1,1,1,0,0,0,2770.4,173,184,0
1769,1,1,recovery,B,8,1,Stop water distribution system,safety,0.244799,1,1,1,1,0,0,0,2662.5,157,184,0
1769,1,1,recovery,B,9,1,Monitor and adjust pressure levels in the distribution network based on sensor readings,monitor,0.244799,1,1,1,0,0,0,1,2839.6,208,184,0
1770,1,1,recovery,B,0,1,Stop the water distribution system at P_J317 and P_J280 to prevent overpressure and potential damage,safety,0.244111,1,1,1,1,0,0,0,2605.6,109,184,0
1770,1,1,recovery,B,1,1,Adjust pump flow rate to maintain pressure and water quality,unclear,0.244111,1,1,1,0,0,0,0,2503.0,94,184,0
1770,1,1,recovery,B,2,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.244111,1,1,1,0,0,0,1,2523.7,110,184,0
1770,1,1,recovery,B,3,1,Monitor the pressure of P_J317 and P_J280 to ensure they are within safe limits and initiate maintenance if necessary.,monitor,0.244111,1,1,1,0,0,0,1,2553.1,105,184,0
1770,1,1,recovery,B,4,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.244111,1,1,1,0,0,0,1,2648.6,128,184,0
1770,1,1,recovery,B,5,1,Adjust the water pressure at P_J317 and P_J280 to ensure optimal flow and pressure distribution,unclear,0.244111,1,1,1,0,0,0,0,2851.1,219,184,0
1770,1,1,recovery,B,6,1,Adjust the water flow rate at the distribution point based on sensor readings,unclear,0.244111,1,1,1,0,0,0,0,2561.6,122,184,0
1770,1,1,recovery,B,7,1,Adjust the water flow rate to ensure adequate distribution and prevent overfilling,unclear,0.244111,1,1,1,0,0,0,0,2580.8,123,184,0
1770,1,1,recovery,B,8,1,Stop water distribution at the P_J317 and P_J280 sensors to prevent overpressure and potential leaks,safety,0.244111,1,1,1,1,0,0,0,2739.1,177,184,0
1770,1,1,recovery,B,9,1,Adjust the water flow rate to ensure optimal distribution and prevent overflows,unclear,0.244111,1,1,1,0,0,0,0,2629.1,122,184,0
1771,1,1,recovery,B,0,1,Monitor the pressure and flow rates of the distribution lines to ensure they meet safety standards and optimize water distribution efficiency.,monitor,0.250663,1,1,1,0,0,0,1,2517.3,79,183,0
1771,1,1,recovery,B,1,1,Monitor the water flow rate and pressure to ensure safety and compliance with distribution standards,monitor,0.250663,1,1,1,0,0,0,1,2648.1,125,183,0
1771,1,1,recovery,B,2,1,Monitor the pressure readings and ensure they are within safe limits for the distribution system.,monitor,0.250663,1,1,1,0,0,0,1,2590.6,111,183,0
1771,1,1,recovery,B,3,0,,unclear,0.250663,1,1,1,0,0,0,0,2504.3,83,183,0
1771,1,1,recovery,B,4,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.250663,1,1,1,0,0,0,1,2596.6,120,183,0
1771,1,1,recovery,B,5,0,,unclear,0.250663,1,1,1,0,0,0,0,2476.0,79,183,0
1771,1,1,recovery,B,6,1,Stop water distribution at L_T1 and F_V2,safety,0.250663,1,1,1,1,0,0,0,2454.4,54,183,0
1771,1,1,recovery,B,7,1,Monitor and adjust water flow distribution based on sensor readings,monitor,0.250663,1,1,1,0,0,0,1,2778.6,179,183,0
1771,1,1,recovery,B,8,1,Monitor the water flow rate and pressure to ensure compliance with network standards and safety requirements.,monitor,0.250663,1,1,1,0,0,0,1,2534.4,85,183,0
1771,1,1,recovery,B,9,1,Monitor the water flow rate and pressure to ensure compliance with network standards.,monitor,0.250663,1,1,1,0,0,0,1,2400.2,69,183,0
2332,0,2,onset,B,0,1,Stop the water distribution system,safety,0.158074,1,1,1,0,0,1,0,2725.4,121,183,0
2332,0,2,onset,B,1,1,Stop the water distribution system,safety,0.158074,1,1,1,0,0,1,0,2910.9,252,183,0
2332,0,2,onset,B,2,1,Monitor the water pressure and flow rates to ensure they meet the network's operational requirements.,monitor,0.158074,1,1,1,0,1,0,0,2480.9,72,183,0
2332,0,2,onset,B,3,1,Close the distribution pipe for the L_T6 sensor to prevent overflow,safety,0.158074,1,1,1,0,0,1,0,2405.9,50,183,0
2332,0,2,onset,B,4,1,Stop the water distribution system,safety,0.158074,1,1,1,0,0,1,0,2729.1,159,183,0
2332,0,2,onset,B,5,1,Monitor the pressure readings and adjust the water supply system accordingly.,monitor,0.158074,1,1,1,0,1,0,0,2474.2,80,183,0
2332,0,2,onset,B,6,1,Stop water distribution system,safety,0.158074,1,1,1,0,0,1,0,2481.8,76,183,0
2332,0,2,onset,B,7,1,Stop the water distribution system,safety,0.158074,1,1,1,0,0,1,0,2745.9,159,183,0
2332,0,2,onset,B,8,1,Stop the distribution system,safety,0.158074,1,1,1,0,0,1,0,2559.7,120,183,0
2332,0,2,onset,B,9,1,Stop the water distribution system,safety,0.158074,1,1,1,0,0,1,0,2682.0,159,183,0
2333,0,2,onset,B,0,1,Stop the water distribution system,safety,0.175286,1,1,1,0,0,1,0,2702.4,171,182,0
2333,0,2,onset,B,1,1,Monitor and adjust water flow rates based on sensor data,monitor,0.175286,1,1,1,0,1,0,0,2434.4,68,182,0
2333,0,2,onset,B,2,1,Stop distribution system,safety,0.175286,1,1,1,0,0,1,0,2649.1,147,182,0
2333,0,2,onset,B,3,1,Stop water distribution system,safety,0.175286,1,1,1,0,0,1,0,2736.1,157,182,0
2333,0,2,onset,B,4,1,Stop the water distribution system to prevent further contamination,safety,0.175286,1,1,1,0,0,1,0,2595.2,117,182,0
2333,0,2,onset,B,5,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.175286,1,1,1,0,1,0,0,2433.2,69,182,0
2333,0,2,onset,B,6,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.175286,1,1,1,0,1,0,0,2924.4,222,182,0
2333,0,2,onset,B,7,1,Stop the water distribution system,safety,0.175286,1,1,1,0,0,1,0,2726.3,158,182,0
2333,0,2,onset,B,8,1,Stop water distribution,safety,0.175286,1,1,1,0,0,1,0,2641.4,131,182,0
2333,0,2,onset,B,9,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.175286,1,1,1,0,1,0,0,2550.5,115,182,0
2334,0,2,onset,B,0,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.191065,1,1,1,0,1,0,0,2936.5,227,184,0
2334,0,2,onset,B,1,1,"Monitor the flow rate of the PPU10 and PPU1 sensors to ensure they are within acceptable limits for the water distribution network. If any of the sensors show abnormal flow rates, immediate intervention may be required.",monitor,0.191065,1,1,1,0,1,0,0,2694.3,160,184,0
2334,0,2,onset,B,2,1,Monitor and adjust the water flow rate in the distribution network based on sensor readings,monitor,0.191065,1,1,1,0,1,0,0,2865.3,229,184,0
2334,0,2,onset,B,3,0,,unclear,0.191065,1,1,1,0,0,0,0,2802.9,208,184,0
2334,0,2,onset,B,4,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.191065,1,1,1,0,1,0,0,2635.5,126,184,0
2334,0,2,onset,B,5,0,,unclear,0.191065,1,1,1,0,0,0,0,2476.2,82,184,0
2334,0,2,onset,B,6,0,,unclear,0.191065,1,1,1,0,0,0,0,2746.2,156,184,0
2334,0,2,onset,B,7,1,Monitor the flow rate of the PPU10 and PPU1 sensors to ensure they are within safe limits.,monitor,0.191065,1,1,1,0,1,0,0,2876.6,241,184,0
2334,0,2,onset,B,8,1,Monitor the water level in the distribution network and assess the pressure conditions,monitor,0.191065,1,1,1,0,1,0,0,2535.9,79,184,0
2334,0,2,onset,B,9,1,Monitor the water flow and pressure levels to ensure they meet safety standards and optimize the distribution system.,monitor,0.191065,1,1,1,0,1,0,0,2466.0,86,184,0
2335,0,2,onset,B,0,1,Stop the water distribution system,safety,0.210778,1,1,1,0,0,1,0,2631.4,121,183,0
2335,0,2,onset,B,1,1,Monitor and adjust water flow based on sensor readings,monitor,0.210778,1,1,1,0,1,0,0,2662.4,138,183,0
2335,0,2,onset,B,2,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.210778,1,1,1,0,1,0,0,2463.3,80,183,0
2335,0,2,onset,B,3,1,Stop the water distribution system at L_T1 and F_PU10 to prevent overflow and ensure safety,safety,0.210778,1,1,1,0,0,1,0,2729.9,154,183,0
2335,0,2,onset,B,4,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.210778,1,1,1,0,1,0,0,2483.5,72,183,0
2335,0,2,onset,B,5,1,Stop the water distribution system,safety,0.210778,1,1,1,0,0,1,0,2644.3,122,183,0
2335,0,2,onset,B,6,1,Stop water distribution system,safety,0.210778,1,1,1,0,0,1,0,2604.8,120,183,0
2335,0,2,onset,B,7,1,Stop water distribution at affected areas,safety,0.210778,1,1,1,0,0,1,0,2620.9,123,183,0
2335,0,2,onset,B,8,1,Adjust the water pressure at P_J307 and P_J302 to ensure optimal distribution,unclear,0.210778,1,1,1,0,0,0,0,2573.8,109,183,0
2335,0,2,onset,B,9,1,Monitor the pressure at P_J307 and P_J302 to ensure they are within safe limits and initiate maintenance if necessary.,monitor,0.210778,1,1,1,0,1,0,0,2642.3,128,183,0
2336,0,2,onset,B,0,1,Stop water distribution system due to high flow rate detected in F_PU1 and P_J14,safety,0.150594,1,1,1,0,0,1,0,2748.7,185,182,0
2336,0,2,onset,B,1,1,Check for leaks in the distribution system,monitor,0.150594,1,1,1,0,1,0,0,2683.9,129,182,0
2336,0,2,onset,B,2,0,,unclear,0.150594,1,1,1,0,0,0,0,2723.6,181,182,0
2336,0,2,onset,B,3,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.150594,1,1,1,0,1,0,0,2570.4,104,182,0
2336,0,2,onset,B,4,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.150594,1,1,1,0,1,0,0,2485.4,70,182,0
2336,0,2,onset,B,5,1,Stop the water distribution system,safety,0.150594,1,1,1,0,0,1,0,2702.5,158,182,0
2336,0,2,onset,B,6,1,Stop the water distribution system,safety,0.150594,1,1,1,0,0,1,0,2742.3,158,182,0
2336,0,2,onset,B,7,0,,unclear,0.150594,1,1,1,0,0,0,0,2798.2,220,182,0
2336,0,2,onset,B,8,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.150594,1,1,1,0,1,0,0,2535.8,80,182,0
2336,0,2,onset,B,9,1,Monitor and adjust pump flow rate based on sensor values,monitor,0.150594,1,1,1,0,1,0,0,2605.9,118,182,0
2391,1,2,recovery,B,0,1,Adjust the water flow rate to match the load,unclear,0.179318,1,1,1,0,0,0,0,2640.9,132,185,0
2391,1,2,recovery,B,1,1,Adjust the water flow rate to maintain pressure and prevent leaks,unclear,0.179318,1,1,1,0,0,0,0,2561.7,120,185,0
2391,1,2,recovery,B,2,1,Monitor and adjust the water flow rate to maintain optimal distribution,monitor,0.179318,1,1,1,0,0,0,1,2570.5,120,185,0
2391,1,2,recovery,B,3,1,Stop the water distribution system,safety,0.179318,1,1,1,1,0,0,0,2709.8,161,185,0
2391,1,2,recovery,B,4,1,Monitor and adjust the water flow rate for the distribution network,monitor,0.179318,1,1,1,0,0,0,1,2644.0,121,185,0
2391,1,2,recovery,B,5,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.179318,1,1,1,0,0,0,1,2496.0,78,185,0
2391,1,2,recovery,B,6,1,Monitor and adjust the water flow rate for the distribution network,monitor,0.179318,1,1,1,0,0,0,1,2591.7,127,185,0
2391,1,2,recovery,B,7,1,Stop the distribution pump at P_J302 and P_J307 to prevent overpressure and potential damage,safety,0.179318,1,1,1,1,0,0,0,2780.1,195,185,0
2391,1,2,recovery,B,8,1,Adjust the water pressure at P_J302 and P_J307 to ensure optimal flow and pressure distribution in the distribution network.,unclear,0.179318,1,1,1,0,0,0,0,2843.2,219,185,0
2391,1,2,recovery,B,9,1,Monitor the flow rate of the water distribution network to ensure it meets the required standards,monitor,0.179318,1,1,1,0,0,0,1,2501.0,86,185,0
2392,1,2,recovery,B,0,1,Monitor and adjust flow rates based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2521.6,75,185,0
2392,1,2,recovery,B,1,1,Adjust water pressure in the distribution network to ensure consistent flow and prevent leaks.,unclear,0.167899,1,1,1,0,0,0,0,2469.7,66,185,0
2392,1,2,recovery,B,2,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.167899,1,1,1,0,0,0,1,2983.0,227,185,0
2392,1,2,recovery,B,3,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2686.6,129,185,0
2392,1,2,recovery,B,4,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.167899,1,1,1,0,0,0,1,2605.3,129,185,0
2392,1,2,recovery,B,5,1,Monitor and adjust water flow rates based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2635.3,140,185,0
2392,1,2,recovery,B,6,0,,unclear,0.167899,1,1,1,0,0,0,0,3090.0,272,185,0
2392,1,2,recovery,B,7,1,Monitor and adjust the water flow rates based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2514.8,77,185,0
2392,1,2,recovery,B,8,1,Monitor and adjust water flow rates based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2593.1,140,185,0
2392,1,2,recovery,B,9,1,Monitor and adjust water flow rates based on sensor data,monitor,0.167899,1,1,1,0,0,0,1,2562.2,128,185,0
2393,1,2,recovery,B,0,1,Stop the water distribution system to prevent further contamination and ensure safety,safety,0.126926,1,1,1,1,0,0,0,2726.9,172,184,0
2393,1,2,recovery,B,1,1,Monitor and adjust the water distribution system pressure and flow rates to ensure optimal performance and safety,monitor,0.126926,1,1,1,0,0,0,1,2593.5,115,184,0
2393,1,2,recovery,B,2,1,Monitor and adjust water flow rates based on sensor data,monitor,0.126926,1,1,1,0,0,0,1,2497.3,76,184,0
2393,1,2,recovery,B,3,1,Stop the water distribution system,safety,0.126926,1,1,1,1,0,0,0,2682.2,156,184,0
2393,1,2,recovery,B,4,1,Adjust the water flow rate to maintain pressure and ensure network stability,unclear,0.126926,1,1,1,0,0,0,0,2652.2,123,184,0
2393,1,2,recovery,B,5,1,Stop the water distribution system to prevent further contamination,safety,0.126926,1,1,1,1,0,0,0,2713.1,167,184,0
2393,1,2,recovery,B,6,1,Stop the water distribution system,safety,0.126926,1,1,1,1,0,0,0,2594.8,107,184,0
2393,1,2,recovery,B,7,1,Check for overflow in the F_PU4 sensor to determine if it needs to be monitored or replaced,monitor,0.126926,1,1,1,0,0,0,1,2428.1,63,184,0
2393,1,2,recovery,B,8,1,Stop the water distribution system,safety,0.126926,1,1,1,1,0,0,0,2670.5,122,184,0
2393,1,2,recovery,B,9,1,Stop water distribution system,safety,0.126926,1,1,1,1,0,0,0,2667.2,159,184,0
2394,1,2,recovery,B,0,1,Close the distribution valve at P_J415 to prevent overpressure,safety,0.135480,1,1,1,1,0,0,0,2378.1,57,184,0
2394,1,2,recovery,B,1,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.135480,1,1,1,0,0,0,1,2700.5,169,184,0
2394,1,2,recovery,B,2,0,,unclear,0.135480,1,1,1,0,0,0,0,2596.3,115,184,0
2394,1,2,recovery,B,3,1,Stop the water distribution system,safety,0.135480,1,1,1,1,0,0,0,2613.8,119,184,0
2394,1,2,recovery,B,4,1,Monitor the pressure readings and adjust the distribution system accordingly,monitor,0.135480,1,1,1,0,0,0,1,2444.9,72,184,0
2394,1,2,recovery,B,5,1,Stop the water distribution system to prevent further contamination and ensure safety,safety,0.135480,1,1,1,1,0,0,0,2780.7,181,184,0
2394,1,2,recovery,B,6,1,Stop the water distribution system at the P_J415 sensor due to high pressure and potential safety issues,safety,0.135480,1,1,1,1,0,0,0,2489.9,87,184,0
2394,1,2,recovery,B,7,1,Monitor the water flow rate and pressure to ensure compliance with network standards,monitor,0.135480,1,1,1,0,0,0,1,2503.0,75,184,0
2394,1,2,recovery,B,8,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.135480,1,1,1,0,0,0,1,2511.6,72,184,0
2394,1,2,recovery,B,9,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.135480,1,1,1,0,0,0,1,2426.8,80,184,0
2395,1,2,recovery,B,0,1,Stop the water distribution system to prevent further contamination,safety,0.105680,1,1,1,1,0,0,0,2809.3,169,184,0
2395,1,2,recovery,B,1,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.105680,1,1,1,0,0,0,1,2492.9,80,184,0
2395,1,2,recovery,B,2,1,Stop the water distribution system,safety,0.105680,1,1,1,1,0,0,0,2609.9,122,184,0
2395,1,2,recovery,B,3,1,Monitor and adjust water distribution system pressure and flow rates based on sensor data,monitor,0.105680,1,1,1,0,0,0,1,2611.6,125,184,0
2395,1,2,recovery,B,4,1,Check for overflows in the distribution network and adjust the flow rates accordingly.,monitor,0.105680,1,1,1,0,0,0,1,2456.6,84,184,0
2395,1,2,recovery,B,5,1,Monitor the water flow rate and pressure to ensure compliance with distribution standards and safety requirements.,monitor,0.105680,1,1,1,0,0,0,1,2522.2,83,184,0
2395,1,2,recovery,B,6,0,,unclear,0.105680,1,1,1,0,0,0,0,2731.1,169,184,0
2395,1,2,recovery,B,7,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.105680,1,1,1,0,0,0,1,2734.1,167,184,0
2395,1,2,recovery,B,8,1,Monitor the pressure and flow rates to ensure network stability and safety,monitor,0.105680,1,1,1,0,0,0,1,2406.1,76,184,0
2395,1,2,recovery,B,9,1,Monitor the water flow rate and pressure to ensure compliance with distribution standards.,monitor,0.105680,1,1,1,0,0,0,1,2536.3,74,184,0
2846,0,3,onset,B,0,1,Monitor and adjust pressure levels in P_J14 and P_J302 to ensure compliance with safety standards,monitor,0.203021,1,1,1,0,1,0,0,2585.3,123,183,0
2846,0,3,onset,B,1,1,Adjust the water flow rate to ensure consistent distribution and avoid overfilling or underflowing the distribution network,unclear,0.203021,1,1,1,0,0,0,0,2601.3,129,183,0
2846,0,3,onset,B,2,1,Adjust the water flow rate to maintain optimal pressure and flow rates in the distribution network,unclear,0.203021,1,1,1,0,0,0,0,2572.0,126,183,0
2846,0,3,onset,B,3,1,Adjust water flow control system to maintain optimal pressure and flow rates,unclear,0.203021,1,1,1,0,0,0,0,2516.3,83,183,0
2846,0,3,onset,B,4,1,Monitor the water level in the distribution system to ensure it meets safety standards and adjust the pump accordingly.,monitor,0.203021,1,1,1,0,1,0,0,2504.4,86,183,0
2846,0,3,onset,B,5,0,,unclear,0.203021,1,1,1,0,0,0,0,2478.8,78,183,0
2846,0,3,onset,B,6,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.203021,1,1,1,0,1,0,0,2392.5,77,183,0
2846,0,3,onset,B,7,1,Adjust the water flow rate to match the demand,unclear,0.203021,1,1,1,0,0,0,0,2596.5,116,183,0
